word1 word2 word3 word4 analogous_word similarity
Anaheim California Amarillo Texas Texas 0.580973744392395
Anaheim California Tallahassee Florida Florida 0.5676336884498596
Anaheim California Huntsville Alabama Alabama 0.5471016764640808
Anaheim California Worcester Massachusetts Massachusetts 0.6332492828369141
Anaheim California Chicago Illinois Illinois 0.6420078873634338
Anaheim California Houston Texas Texas 0.5750573873519897
Anaheim California Philadelphia Pennsylvania Pennsylvania 0.652675449848175
Anaheim California Phoenix Arizona Arizona 0.6216334104537964
Anaheim California Dallas Texas Texas 0.5930334329605103
Honolulu Hawaii Pittsburgh Pennsylvania West_Virginia 0.5812983512878418
Honolulu Hawaii Lexington Kentucky Kentucky 0.6443477869033813
Honolulu Hawaii Stockton California Bakersfield 0.5648370981216431
Honolulu Hawaii Cincinnati Ohio Ohio 0.6081424951553345
Honolulu Hawaii Anchorage Alaska Alaska 0.8092218637466431
Honolulu Hawaii Toledo Ohio Ohio 0.6290038824081421
Honolulu Hawaii Plano Texas Flower_Mound 0.6276237964630127
Honolulu Hawaii Henderson Nevada Robinson 0.5577947497367859
Honolulu Hawaii Orlando Florida Florida 0.6702870726585388
Honolulu Hawaii Laredo Texas Rio_Grande_Valley 0.671032190322876
Honolulu Hawaii Chandler Arizona Brewer 0.5323998332023621
Honolulu Hawaii Madison Wisconsin Wisconsin 0.6770769953727722
Honolulu Hawaii Lubbock Texas Texas 0.6840540766716003
Honolulu Hawaii Garland Texas Blanton 0.5132900476455688
Honolulu Hawaii Glendale Arizona Fountain_Hills 0.6108741760253906
Honolulu Hawaii Hialeah Florida Florida 0.6326226592063904
Honolulu Hawaii Reno Nevada Nevada 0.7611010074615479
Honolulu Hawaii Scottsdale Arizona Arizona 0.6755426526069641
Honolulu Hawaii Irving Texas Texas 0.48246896266937256
Honolulu Hawaii Fremont California California 0.5375832319259644
Honolulu Hawaii Irvine California California 0.5943959951400757
Honolulu Hawaii Spokane Washington Idaho 0.7185128927230835
Honolulu Hawaii Modesto California Turlock 0.684044361114502
Honolulu Hawaii Shreveport Louisiana Louisiana 0.7355906367301941
Honolulu Hawaii Tacoma Washington Puget_Sound 0.6566746234893799
Honolulu Hawaii Oxnard California Watsonville 0.6659777164459229
Honolulu Hawaii Fontana California California 0.475087970495224
Honolulu Hawaii Akron Ohio Ohio 0.6839182376861572
Honolulu Hawaii Amarillo Texas Abilene 0.688479483127594
Honolulu Hawaii Glendale California Fountain_Hills 0.6108741760253906
Honolulu Hawaii Tallahassee Florida Florida 0.7229448556900024
Honolulu Hawaii Huntsville Alabama Alabama 0.6777479648590088
Honolulu Hawaii Worcester Massachusetts Northampton 0.6228318214416504
Honolulu Hawaii Chicago Illinois Illinois 0.6809086799621582
Honolulu Hawaii Houston Texas Texas 0.6944572329521179
Honolulu Hawaii Philadelphia Pennsylvania Philly 0.6623260974884033
Honolulu Hawaii Phoenix Arizona Arizona 0.7092759609222412
Honolulu Hawaii Dallas Texas Texas 0.677899181842804
Honolulu Hawaii Jacksonville Florida Florida 0.6515293121337891
Pittsburgh Pennsylvania Lexington Kentucky Kentucky 0.5424408912658691
Pittsburgh Pennsylvania Stockton California San_Joaquin 0.5412287712097168
Pittsburgh Pennsylvania Cincinnati Ohio Ohio 0.7201386094093323
Pittsburgh Pennsylvania Anchorage Alaska Alaska 0.696134626865387
Pittsburgh Pennsylvania Toledo Ohio Ohio 0.6389129161834717
Pittsburgh Pennsylvania Plano Texas Flower_Mound 0.5371078252792358
Pittsburgh Pennsylvania Henderson Nevada Stillwell 0.48291629552841187
Pittsburgh Pennsylvania Orlando Florida Florida 0.536358118057251
Pittsburgh Pennsylvania Laredo Texas Rio_Grande_Valley 0.5490660667419434
Pittsburgh Pennsylvania Chandler Arizona Huppenthal_R 0.4618900716304779
Pittsburgh Pennsylvania Madison Wisconsin Wisconsin 0.5757452845573425
Pittsburgh Pennsylvania Lubbock Texas Panhandle 0.5696746110916138
Pittsburgh Pennsylvania Garland Texas Cotten 0.47281011939048767
Pittsburgh Pennsylvania Glendale Arizona California 0.4822829067707062
Pittsburgh Pennsylvania Hialeah Florida Broward_County 0.5311384201049805
Pittsburgh Pennsylvania Reno Nevada Nevada 0.6689615845680237
Pittsburgh Pennsylvania Scottsdale Arizona Pinal_County 0.5248029232025146
Pittsburgh Pennsylvania Irving Texas About_VHA_VHA 0.42914947867393494
Pittsburgh Pennsylvania Fremont California California 0.5042837262153625
Pittsburgh Pennsylvania Irvine California California 0.5974279642105103
Pittsburgh Pennsylvania Spokane Washington Idaho 0.6161060333251953
Pittsburgh Pennsylvania Modesto California Stanislaus_County 0.6602843999862671
Pittsburgh Pennsylvania Shreveport Louisiana Louisiana 0.6896927952766418
Pittsburgh Pennsylvania Tacoma Washington Snohomish_County 0.6142793893814087
Pittsburgh Pennsylvania Oxnard California Tulare_County 0.5827940702438354
Pittsburgh Pennsylvania Fontana California California 0.4885469377040863
Pittsburgh Pennsylvania Akron Ohio Ohio 0.6745125651359558
Pittsburgh Pennsylvania Amarillo Texas Panhandle 0.603517472743988
Pittsburgh Pennsylvania Glendale California California 0.4822829067707062
Pittsburgh Pennsylvania Tallahassee Florida Alachua_County 0.5933706760406494
Pittsburgh Pennsylvania Huntsville Alabama Alabama 0.5173270106315613
Pittsburgh Pennsylvania Worcester Massachusetts Northampton 0.6261221766471863
Pittsburgh Pennsylvania Chicago Illinois Illinois 0.6865044832229614
Pittsburgh Pennsylvania Houston Texas Texas 0.6080278158187866
Pittsburgh Pennsylvania Phoenix Arizona Nevada 0.5277721881866455
Pittsburgh Pennsylvania Dallas Texas Texas 0.5838733911514282
Pittsburgh Pennsylvania Jacksonville Florida Virginia 0.5845258831977844
Pittsburgh Pennsylvania Indianapolis Indiana Indiana 0.698932945728302
Lexington Kentucky Stockton California Utah 0.5252108573913574
Lexington Kentucky Cincinnati Ohio Ohio 0.6077631711959839
Lexington Kentucky Anchorage Alaska Alaska 0.7307315468788147
Lexington Kentucky Toledo Ohio Michigan 0.6476465463638306
Lexington Kentucky Plano Texas Texas 0.6349979043006897
Lexington Kentucky Henderson Nevada Robinson 0.5431120991706848
Lexington Kentucky Orlando Florida Florida 0.6329306364059448
Lexington Kentucky Laredo Texas Rio_Grande_Valley 0.6313636302947998
Lexington Kentucky Chandler Arizona Arizona 0.5467286705970764
Lexington Kentucky Madison Wisconsin Wisconsin 0.7137314081192017
Lexington Kentucky Lubbock Texas Texas 0.684883713722229
Lexington Kentucky Garland Texas Texas 0.516997754573822
Lexington Kentucky Glendale Arizona Arizona 0.6316865086555481
Lexington Kentucky Hialeah Florida Florida 0.6164906620979309
Lexington Kentucky Reno Nevada Nevada 0.7336372137069702
Lexington Kentucky Scottsdale Arizona Arizona 0.7093517780303955
Lexington Kentucky Irving Texas Texas 0.5044677257537842
Lexington Kentucky Fremont California California 0.5656046271324158
Lexington Kentucky Irvine California California 0.5806754231452942
Lexington Kentucky Spokane Washington Idaho 0.7138824462890625
Lexington Kentucky Modesto California Stanislaus_County 0.6271520853042603
Lexington Kentucky Shreveport Louisiana Louisiana 0.6880541443824768
Lexington Kentucky Tacoma Washington Oregon 0.6490605473518372
Lexington Kentucky Oxnard California Southern_California 0.6468724012374878
Lexington Kentucky Fontana California California 0.47290194034576416
Lexington Kentucky Akron Ohio Ohio 0.7024173736572266
Lexington Kentucky Amarillo Texas Texas 0.6439008712768555
Lexington Kentucky Glendale California Arizona 0.6316865086555481
Lexington Kentucky Tallahassee Florida Florida 0.6862001419067383
Lexington Kentucky Huntsville Alabama Alabama 0.6997861266136169
Lexington Kentucky Worcester Massachusetts Vermont 0.5307832956314087
Lexington Kentucky Chicago Illinois Illinois 0.6780989766120911
Lexington Kentucky Houston Texas Texas 0.6036844253540039
Lexington Kentucky Philadelphia Pennsylvania Pennsylvania 0.6051057577133179
Lexington Kentucky Phoenix Arizona Arizona 0.6809858083724976
Lexington Kentucky Dallas Texas Houston 0.6381500959396362
Lexington Kentucky Jacksonville Florida Tennessee 0.6676383018493652
Lexington Kentucky Indianapolis Indiana Indiana 0.7018474340438843
Lexington Kentucky Austin Texas Texas 0.6714346408843994
Stockton California Cincinnati Ohio Ohio 0.5416496992111206
Stockton California Anchorage Alaska Alaska 0.639035701751709
Stockton California Toledo Ohio Ohio 0.606052577495575
Stockton California Plano Texas Texas 0.5860643982887268
Stockton California Henderson Nevada Nevada 0.463926762342453
Stockton California Orlando Florida Florida 0.6307188868522644
Stockton California Laredo Texas Texas 0.5953075885772705
Stockton California Chandler Arizona Arizona 0.4941258132457733
Stockton California Madison Wisconsin Wisconsin 0.6470436453819275
Stockton California Lubbock Texas Texas 0.6856306791305542
Stockton California Garland Texas Texas 0.5396161079406738
Stockton California Glendale Arizona Southern_California 0.583790123462677
Stockton California Hialeah Florida Florida 0.5938916206359863
Stockton California Reno Nevada Nevada 0.6977406740188599
Stockton California Scottsdale Arizona Arizona 0.6019636392593384
Stockton California Irving Texas Texas 0.5180830359458923
Stockton California Spokane Washington Oregon 0.6311939358711243
Stockton California Shreveport Louisiana Louisiana 0.6437903642654419
Stockton California Tacoma Washington Puget_Sound 0.5855626463890076
Stockton California Akron Ohio Ohio 0.6522072553634644
Stockton California Amarillo Texas Texas 0.6780946254730225
Stockton California Tallahassee Florida Florida 0.6676502227783203
Stockton California Huntsville Alabama Alabama 0.562703013420105
Stockton California Worcester Massachusetts Massachusetts 0.7037615776062012
Stockton California Chicago Illinois Illinois 0.5591083765029907
Stockton California Houston Texas Texas 0.6520134210586548
Stockton California Philadelphia Pennsylvania Pennsylvania 0.5812844038009644
Stockton California Phoenix Arizona Arizona 0.6400364637374878
Stockton California Dallas Texas Texas 0.615700364112854
Stockton California Jacksonville Florida Florida 0.64391028881073
Stockton California Indianapolis Indiana Indiana 0.5814688205718994
Stockton California Austin Texas Texas 0.6189802885055542
Stockton California Detroit Michigan Michigan 0.6214616298675537
Cincinnati Ohio Anchorage Alaska Alaska 0.6873033046722412
Cincinnati Ohio Plano Texas Flower_Mound 0.5682694911956787
Cincinnati Ohio Henderson Nevada Griffin 0.5147472023963928
Cincinnati Ohio Orlando Florida Florida 0.5901720523834229
Cincinnati Ohio Laredo Texas Rio_Grande_Valley 0.5943699479103088
Cincinnati Ohio Chandler Arizona Brewer 0.49770936369895935
Cincinnati Ohio Madison Wisconsin Wisconsin 0.6189586520195007
Cincinnati Ohio Lubbock Texas Texas 0.6124931573867798
Cincinnati Ohio Garland Texas McKinney 0.5088496804237366
Cincinnati Ohio Glendale Arizona Buckeye 0.4740844964981079
Cincinnati Ohio Hialeah Florida Broward_County 0.5145869851112366
Cincinnati Ohio Reno Nevada Nevada 0.6582001447677612
Cincinnati Ohio Scottsdale Arizona Fountain_Hills 0.5317683219909668
Cincinnati Ohio Irving Texas About_VHA_VHA 0.4613534212112427
Cincinnati Ohio Fremont California FREMONT 0.5152050852775574
Cincinnati Ohio Irvine California California 0.5596975088119507
Cincinnati Ohio Spokane Washington Idaho 0.645493745803833
Cincinnati Ohio Modesto California Stanislaus_County 0.6587453484535217
Cincinnati Ohio Shreveport Louisiana Louisiana 0.6698870658874512
Cincinnati Ohio Tacoma Washington Wash. 0.6060080528259277
Cincinnati Ohio Oxnard California Watsonville 0.5699440836906433
Cincinnati Ohio Fontana California Lanett_Deyon_White 0.4623047113418579
Cincinnati Ohio Amarillo Texas Wichita_Falls 0.6205484867095947
Cincinnati Ohio Glendale California Buckeye 0.4740844964981079
Cincinnati Ohio Tallahassee Florida Florida 0.61308354139328
Cincinnati Ohio Huntsville Alabama Alabama 0.5786294937133789
Cincinnati Ohio Worcester Massachusetts Massachusetts 0.6116628646850586
Cincinnati Ohio Chicago Illinois Illinois 0.7089954614639282
Cincinnati Ohio Houston Texas Texas 0.6740722060203552
Cincinnati Ohio Philadelphia Pennsylvania Pennsylvania 0.7589857578277588
Cincinnati Ohio Phoenix Arizona Arizona 0.5372998714447021
Cincinnati Ohio Dallas Texas Texas 0.6385731101036072
Cincinnati Ohio Jacksonville Florida Florida 0.5867161154747009
Cincinnati Ohio Indianapolis Indiana Indiana 0.7381584048271179
Cincinnati Ohio Austin Texas Texas 0.6003893613815308
Cincinnati Ohio Detroit Michigan Michigan 0.7295454740524292
Cincinnati Ohio Memphis Tennessee Arkansas 0.6368182897567749
Anchorage Alaska Toledo Ohio Ohio 0.651165246963501
Anchorage Alaska Plano Texas Texas 0.6355233788490295
Anchorage Alaska Henderson Nevada Robinson 0.5543462634086609
Anchorage Alaska Orlando Florida Florida 0.6460858583450317
Anchorage Alaska Laredo Texas Rio_Grande_Valley 0.6319350600242615
Anchorage Alaska Chandler Arizona Brewer 0.5204007625579834
Anchorage Alaska Madison Wisconsin Wisconsin 0.6393713355064392
Anchorage Alaska Lubbock Texas Texas 0.7089149355888367
Anchorage Alaska Garland Texas Weaver 0.5287383794784546
Anchorage Alaska Glendale Arizona Arizona 0.5609313249588013
Anchorage Alaska Hialeah Florida Florida 0.5672509670257568
Anchorage Alaska Reno Nevada Nevada 0.767090916633606
Anchorage Alaska Scottsdale Arizona Arizona 0.6810065507888794
Anchorage Alaska Irving Texas About_VHA_VHA 0.4846910834312439
Anchorage Alaska Fremont California California 0.5487425327301025
Anchorage Alaska Irvine California California 0.5979467630386353
Anchorage Alaska Spokane Washington Idaho 0.680473804473877
Anchorage Alaska Modesto California Stanislaus_County 0.6192768812179565
Anchorage Alaska Shreveport Louisiana Louisiana 0.7659158706665039
Anchorage Alaska Tacoma Washington Oregon 0.6263854503631592
Anchorage Alaska Oxnard California California 0.6167882680892944
Anchorage Alaska Fontana California California 0.4928247332572937
Anchorage Alaska Akron Ohio Ohio 0.7227623462677002
Anchorage Alaska Amarillo Texas Texas 0.6786685585975647
Anchorage Alaska Glendale California Arizona 0.5609313249588013
Anchorage Alaska Tallahassee Florida Florida 0.6979374885559082
Anchorage Alaska Huntsville Alabama Alabama 0.6400561928749084
Anchorage Alaska Worcester Massachusetts Massachusetts 0.6182477474212646
Anchorage Alaska Chicago Illinois Illinois 0.6588581204414368
Anchorage Alaska Houston Texas Texas 0.6999492645263672
Anchorage Alaska Philadelphia Pennsylvania Pennsylvania 0.6685025095939636
Anchorage Alaska Phoenix Arizona Arizona 0.6681379079818726
Anchorage Alaska Dallas Texas Texas 0.6716073155403137
Anchorage Alaska Jacksonville Florida Florida 0.6268216371536255
Anchorage Alaska Indianapolis Indiana Indiana 0.7041828036308289
Anchorage Alaska Austin Texas Texas 0.6988850831985474
Anchorage Alaska Detroit Michigan Michigan 0.6568164825439453
Anchorage Alaska Memphis Tennessee Tennessee 0.6704450845718384
Anchorage Alaska Boston Massachusetts Massachusetts 0.6719282865524292
Toledo Ohio Plano Texas Flower_Mound 0.5803403854370117
Toledo Ohio Henderson Nevada Smith 0.5680490732192993
Toledo Ohio Orlando Florida Florida 0.6004696488380432
Toledo Ohio Laredo Texas Texas 0.5319299697875977
Toledo Ohio Chandler Arizona Parker 0.5429832935333252
Toledo Ohio Madison Wisconsin Wisconsin 0.6213231086730957
Toledo Ohio Lubbock Texas Texas 0.6522024869918823
Toledo Ohio Garland Texas Weaver 0.4883172810077667
Toledo Ohio Glendale Arizona Fountain_Hills 0.535149335861206
Toledo Ohio Hialeah Florida Florida 0.5554947257041931
Toledo Ohio Reno Nevada Nevada 0.672856330871582
Toledo Ohio Scottsdale Arizona Arizona 0.6015544533729553
Toledo Ohio Irving Texas About_VHA_VHA 0.46507707238197327
Toledo Ohio Fremont California California 0.5084730386734009
Toledo Ohio Irvine California California 0.5699142813682556
Toledo Ohio Spokane Washington Idaho 0.6422666311264038
Toledo Ohio Modesto California Stanislaus_County 0.632636547088623
Toledo Ohio Shreveport Louisiana Louisiana 0.6830175518989563
Toledo Ohio Tacoma Washington Oregon 0.6143549680709839
Toledo Ohio Oxnard California California 0.626078724861145
Toledo Ohio Fontana California California 0.4692981243133545
Toledo Ohio Amarillo Texas Texas 0.6649381518363953
Toledo Ohio Glendale California Fountain_Hills 0.535149335861206
Toledo Ohio Tallahassee Florida Florida 0.6375256776809692
Toledo Ohio Huntsville Alabama Alabama 0.5925065279006958
Toledo Ohio Worcester Massachusetts Massachusetts 0.6322396993637085
Toledo Ohio Chicago Illinois Illinois 0.6510946154594421
Toledo Ohio Houston Texas Texas 0.6291550397872925
Toledo Ohio Philadelphia Pennsylvania Pennsylvania 0.6877491474151611
Toledo Ohio Phoenix Arizona Arizona 0.6048987507820129
Toledo Ohio Dallas Texas Texas 0.5966799259185791
Toledo Ohio Jacksonville Florida Tennessee 0.6302658915519714
Toledo Ohio Indianapolis Indiana Indiana 0.68136066198349
Toledo Ohio Austin Texas Texas 0.6158338785171509
Toledo Ohio Detroit Michigan Michigan 0.6575663685798645
Toledo Ohio Memphis Tennessee Tennessee 0.7434447407722473
Toledo Ohio Boston Massachusetts Massachusetts 0.658757209777832
Toledo Ohio Seattle Washington Oregon 0.5839552283287048
Plano Texas Henderson Nevada Smith 0.5601516366004944
Plano Texas Orlando Florida Florida 0.6867647171020508
Plano Texas Chandler Arizona Wilson 0.5709793567657471
Plano Texas Madison Wisconsin Wisconsin 0.6259098052978516
Plano Texas Glendale Arizona Arizona 0.6229405403137207
Plano Texas Hialeah Florida Florida 0.6636279821395874
Plano Texas Reno Nevada Nevada 0.6929461359977722
Plano Texas Scottsdale Arizona Arizona 0.7036746740341187
Plano Texas Fremont California California 0.5884593725204468
Plano Texas Irvine California California 0.6142972707748413
Plano Texas Spokane Washington Idaho 0.6576848030090332
Plano Texas Modesto California Bakersfield 0.6617562770843506
Plano Texas Shreveport Louisiana Louisiana 0.7156310081481934
Plano Texas Tacoma Washington Puget_Sound 0.6054161787033081
Plano Texas Oxnard California California 0.6478360295295715
Plano Texas Fontana California California 0.5287168025970459
Plano Texas Akron Ohio Ohio 0.6964349746704102
Plano Texas Glendale California Arizona 0.6229405403137207
Plano Texas Tallahassee Florida Florida 0.7061178684234619
Plano Texas Huntsville Alabama Alabama 0.6904807090759277
Plano Texas Worcester Massachusetts Massachusetts 0.5553051233291626
Plano Texas Chicago Illinois Illinois 0.5451171398162842
Plano Texas Philadelphia Pennsylvania Philly 0.5963510870933533
Plano Texas Phoenix Arizona Arizona 0.6519055366516113
Plano Texas Jacksonville Florida Florida 0.6490699052810669
Plano Texas Indianapolis Indiana Indiana 0.5955938100814819
Plano Texas Detroit Michigan Michigan 0.6354833245277405
Plano Texas Memphis Tennessee Tennessee 0.6632707118988037
Plano Texas Boston Massachusetts Massachusetts 0.5606300830841064
Plano Texas Seattle Washington Oregon 0.5833908319473267
Plano Texas Denver Colorado Colorado 0.6984488368034363
Henderson Nevada Orlando Florida Florida 0.5831218361854553
Henderson Nevada Laredo Texas Arizona 0.5833316445350647
Henderson Nevada Chandler Arizona Arizona 0.6662719249725342
Henderson Nevada Madison Wisconsin Wisconsin 0.6471523642539978
Henderson Nevada Lubbock Texas Las_Cruces 0.6026345491409302
Henderson Nevada Garland Texas Arizona 0.5863342881202698
Henderson Nevada Glendale Arizona Arizona 0.6084979176521301
Henderson Nevada Hialeah Florida Broward_County 0.5511171817779541
Henderson Nevada Scottsdale Arizona Arizona 0.6455470323562622
Henderson Nevada Irving Texas Connecticut 0.4521980881690979
Henderson Nevada Fremont California California 0.5983327031135559
Henderson Nevada Irvine California California 0.6990144848823547
Henderson Nevada Spokane Washington Idaho 0.688973069190979
Henderson Nevada Modesto California Stanislaus_County 0.6197654008865356
Henderson Nevada Shreveport Louisiana Louisiana 0.5893577337265015
Henderson Nevada Tacoma Washington Idaho 0.6146335601806641
Henderson Nevada Oxnard California California 0.6395617723464966
Henderson Nevada Fontana California California 0.5812994241714478
Henderson Nevada Akron Ohio Ohio 0.5974762439727783
Henderson Nevada Amarillo Texas Las_Cruces 0.6281495690345764
Henderson Nevada Glendale California Arizona 0.6084979176521301
Henderson Nevada Tallahassee Florida Florida 0.6144016981124878
Henderson Nevada Huntsville Alabama Idaho 0.5460033416748047
Henderson Nevada Worcester Massachusetts Massachusetts 0.6093055605888367
Henderson Nevada Chicago Illinois Illinois 0.5828510522842407
Henderson Nevada Houston Texas Arizona 0.6171648502349854
Henderson Nevada Philadelphia Pennsylvania Pennsylvania 0.6058780550956726
Henderson Nevada Phoenix Arizona Arizona 0.6773995161056519
Henderson Nevada Dallas Texas Colorado 0.5777741074562073
Henderson Nevada Jacksonville Florida Arizona 0.5916836857795715
Henderson Nevada Indianapolis Indiana Arizona 0.5649762153625488
Henderson Nevada Austin Texas Texas 0.5518323183059692
Henderson Nevada Detroit Michigan Michigan 0.6058346033096313
Henderson Nevada Memphis Tennessee Arizona 0.6057519912719727
Henderson Nevada Boston Massachusetts Massachusetts 0.6394493579864502
Henderson Nevada Seattle Washington Oregon 0.6128580570220947
Henderson Nevada Denver Colorado Colorado 0.702907919883728
Henderson Nevada Baltimore Maryland Maryland 0.6074262261390686
Orlando Florida Laredo Texas Texas 0.6427711844444275
Orlando Florida Chandler Arizona Brewer 0.5440681576728821
Orlando Florida Madison Wisconsin Wisconsin 0.6307610869407654
Orlando Florida Lubbock Texas Texas 0.7287452220916748
Orlando Florida Garland Texas Texas 0.586366593837738
Orlando Florida Glendale Arizona Arizona 0.5764301419258118
Orlando Florida Reno Nevada Nevada 0.735299289226532
Orlando Florida Scottsdale Arizona Arizona 0.6377502679824829
Orlando Florida Irving Texas Texas 0.5576968193054199
Orlando Florida Fremont California California 0.5323330760002136
Orlando Florida Irvine California California 0.5906559228897095
Orlando Florida Spokane Washington Idaho 0.6568447947502136
Orlando Florida Modesto California Stanislaus_County 0.6119741201400757
Orlando Florida Shreveport Louisiana Louisiana 0.7490625381469727
Orlando Florida Tacoma Washington Puget_Sound 0.6463050246238708
Orlando Florida Oxnard California Southern_California 0.6261371374130249
Orlando Florida Fontana California California 0.5065163373947144
Orlando Florida Akron Ohio Ohio 0.7267809510231018
Orlando Florida Amarillo Texas Texas 0.7173371911048889
Orlando Florida Glendale California Arizona 0.5764301419258118
Orlando Florida Huntsville Alabama Alabama 0.7005271911621094
Orlando Florida Worcester Massachusetts Massachusetts 0.6234936714172363
Orlando Florida Chicago Illinois Illinois 0.6847608685493469
Orlando Florida Houston Texas Texas 0.7525165677070618
Orlando Florida Philadelphia Pennsylvania Pennsylvania 0.6649504899978638
Orlando Florida Phoenix Arizona Arizona 0.7264546155929565
Orlando Florida Dallas Texas Texas 0.7696065306663513
Orlando Florida Indianapolis Indiana Indiana 0.6125518083572388
Orlando Florida Austin Texas Texas 0.7361633777618408
Orlando Florida Detroit Michigan Michigan 0.723312497138977
Orlando Florida Memphis Tennessee Tennessee 0.74327552318573
Orlando Florida Boston Massachusetts Massachusetts 0.6759017705917358
Orlando Florida Seattle Washington Oregon 0.6185003519058228
Orlando Florida Denver Colorado Colorado 0.7458066940307617
Orlando Florida Baltimore Maryland Maryland 0.7046098709106445
Orlando Florida Nashville Tennessee Tennessee 0.6966673135757446
Laredo Texas Chandler Arizona McKinney 0.5028531551361084
Laredo Texas Madison Wisconsin Wisconsin 0.6063122749328613
Laredo Texas Glendale Arizona California 0.530780553817749
Laredo Texas Hialeah Florida Florida 0.575334906578064
Laredo Texas Reno Nevada Nevada 0.6225810050964355
Laredo Texas Scottsdale Arizona Scottsdale_Ariz. 0.5513193607330322
Laredo Texas Fremont California California 0.5363469123840332
Laredo Texas Irvine California California 0.5501794815063477
Laredo Texas Spokane Washington Oregon 0.6296659708023071
Laredo Texas Modesto California California 0.5985644459724426
Laredo Texas Shreveport Louisiana Louisiana 0.647831380367279
Laredo Texas Tacoma Washington Seattle 0.574779748916626
Laredo Texas Oxnard California California 0.6067626476287842
Laredo Texas Fontana California California 0.48906856775283813
Laredo Texas Akron Ohio Ohio 0.6591138243675232
Laredo Texas Glendale California California 0.530780553817749
Laredo Texas Tallahassee Florida Florida 0.650922417640686
Laredo Texas Huntsville Alabama Alabama 0.6320489645004272
Laredo Texas Worcester Massachusetts Massachusetts 0.6006696224212646
Laredo Texas Chicago Illinois Illinois 0.5936435461044312
Laredo Texas Philadelphia Pennsylvania Philly 0.5834767818450928
Laredo Texas Phoenix Arizona Arizona 0.5587941408157349
Laredo Texas Jacksonville Florida Alabama 0.6271328926086426
Laredo Texas Indianapolis Indiana Indiana 0.5934962034225464
Laredo Texas Detroit Michigan Michigan 0.6376081705093384
Laredo Texas Memphis Tennessee Tennessee 0.6473196148872375
Laredo Texas Boston Massachusetts Massachusetts 0.581147313117981
Laredo Texas Seattle Washington Oregon 0.5442501306533813
Laredo Texas Denver Colorado Colorado 0.6060898303985596
Laredo Texas Baltimore Maryland Maryland 0.6547985076904297
Laredo Texas Nashville Tennessee Tennessee 0.6514506936073303
Laredo Texas Louisville Kentucky Kentucky 0.6912217140197754
Chandler Arizona Madison Wisconsin Wisconsin 0.6728445887565613
Chandler Arizona Lubbock Texas Texas 0.6437079310417175
Chandler Arizona Garland Texas Texas 0.5416536331176758
Chandler Arizona Hialeah Florida Florida 0.6124083995819092
Chandler Arizona Reno Nevada Nevada 0.7383257150650024
Chandler Arizona Irving Texas Texas 0.5397984981536865
Chandler Arizona Fremont California Nevada 0.5722008943557739
Chandler Arizona Irvine California California 0.618015468120575
Chandler Arizona Spokane Washington Idaho 0.6488426923751831
Chandler Arizona Modesto California Fresno 0.643609881401062
Chandler Arizona Shreveport Louisiana Louisiana 0.6025972366333008
Chandler Arizona Tacoma Washington Spokane 0.6099729537963867
Chandler Arizona Oxnard California Southern_California 0.6384601593017578
Chandler Arizona Fontana California Southern_California 0.5436877012252808
Chandler Arizona Akron Ohio Ohio 0.6382333040237427
Chandler Arizona Amarillo Texas El_Paso 0.6292020082473755
Chandler Arizona Glendale California Tucson 0.6072394847869873
Chandler Arizona Tallahassee Florida Florida 0.6914587616920471
Chandler Arizona Huntsville Alabama Alabama 0.6041836738586426
Chandler Arizona Worcester Massachusetts Massachusetts 0.5521249771118164
Chandler Arizona Chicago Illinois Illinois 0.595189094543457
Chandler Arizona Houston Texas Texas 0.6017259955406189
Chandler Arizona Philadelphia Pennsylvania Philly 0.6017205119132996
Chandler Arizona Dallas Texas Texas 0.6055871248245239
Chandler Arizona Jacksonville Florida Florida 0.6319379806518555
Chandler Arizona Indianapolis Indiana Indiana 0.5605679750442505
Chandler Arizona Austin Texas Texas 0.6489784121513367
Chandler Arizona Detroit Michigan Michigan 0.636160135269165
Chandler Arizona Memphis Tennessee Tennessee 0.6106400489807129
Chandler Arizona Boston Massachusetts Massachusetts 0.5606389045715332
Chandler Arizona Seattle Washington Oregon 0.598383903503418
Chandler Arizona Denver Colorado Colorado 0.7325631380081177
Chandler Arizona Baltimore Maryland Maryland 0.617911696434021
Chandler Arizona Nashville Tennessee Tennessee 0.5978493690490723
Chandler Arizona Louisville Kentucky Kentucky 0.6205470561981201
Chandler Arizona Milwaukee Wisconsin Wisconsin 0.6349799633026123
Madison Wisconsin Lubbock Texas Texas 0.659469485282898
Madison Wisconsin Garland Texas Texas 0.5390644669532776
Madison Wisconsin Glendale Arizona Arizona 0.6059533357620239
Madison Wisconsin Hialeah Florida Florida 0.5922418832778931
Madison Wisconsin Reno Nevada Nevada 0.7097804546356201
Madison Wisconsin Scottsdale Arizona Arizona 0.6646565198898315
Madison Wisconsin Irving Texas Texas 0.4902544915676117
Madison Wisconsin Fremont California California 0.5483443737030029
Madison Wisconsin Irvine California California 0.6083794832229614
Madison Wisconsin Spokane Washington Idaho 0.6607663631439209
Madison Wisconsin Modesto California Stanislaus_County 0.632723331451416
Madison Wisconsin Shreveport Louisiana Louisiana 0.6676958799362183
Madison Wisconsin Tacoma Washington Puget_Sound 0.6316964030265808
Madison Wisconsin Oxnard California Watsonville 0.6231318116188049
Madison Wisconsin Fontana California California 0.4761909246444702
Madison Wisconsin Akron Ohio Ohio 0.6877539157867432
